id;curso;maior_nota;menor_nota;media;atingiu_media;faltas;status;evadiu;atraso;acordo;periodo
26385;Enfermagem;9;3,5;5,72;1;16;Cursando;0;0;0;10
26437;Letras;10;7,5;8,75;1;10;Cursando;0;0;0;10
26532;Administração;8;2,5;5,5;1;8;Cursando;0;1;0;4
26600;Matemática;8,5;4;6,17;1;4;Cursando;0;1;0;8
26797;Administração;8,5;5;6,29;1;4;Cursando;0;1;0;8
26808;Matemática;9;4;6,31;1;10;Cursando;0;0;0;8
26812;Matemática;8;5;6,44;1;10;Cursando;0;0;0;8
26820;Educação Física;5;0;2;0;28;Cursando;0;0;0;6
26839;Matemática;9;5;6,44;1;2;Cursando;0;0;0;8
26854;Administração;6;3;5;1;4;Cursando;0;1;0;8
26877;Administração;8;1,5;4,83;0;12;Cursando;0;1;1;8
26889;Enfermagem;9,8;2;5,26;1;2;Cursando;0;0;0;6
26896;Administração;9,5;1,5;4,75;0;40;Evadido;1;1;0;6
26976;Administração;5,5;0;1,36;0;22;Cursando;0;0;0;6
27056;Enfermagem;7,5;4;5,72;1;10;Cursando;0;1;0;8
27062;Letras;10;7,5;8,75;1;12;Cursando;0;0;0;10
27082;Educação Física;7;0,5;2,5;0;14;Cursando;0;0;0;2
27091;Administração;5;0;2,6;0;18;Cursando;0;1;0;8
27917;Letras;8,5;5,5;7,06;1;8;Cursando;0;1;0;8
27923;Enfermagem;10;0;4;0;14;Evadido;1;1;0;6
27929;Letras;9,5;4;6,92;1;8;Cursando;0;1;0;8
27935;Gastronomia;9;5,5;7,05;1;6;Cursando;0;0;0;8
27941;Administração;6,5;4;5,33;1;12;Cursando;0;0;0;8
27953;Gastronomia;9;5;7;1;8;Cursando;0;0;0;10
27957;Gastronomia;9;0;2,5;0;30;Cursando;0;0;0;4
27974;Enfermagem;10;5;6,5;1;8;Cursando;0;0;0;10
27979;Matemática;9;3;6,38;1;12;Cursando;0;0;0;8
27983;Matemática;8;5;6,83;1;14;Cursando;0;0;0;8
27988;Enfermagem;8,5;5;6,72;1;12;Cursando;0;0;0;10
27994;Enfermagem;10;6,5;7,17;1;12;Cursando;0;0;0;10
27997;Enfermagem;10;6;7,94;1;8;Cursando;0;0;0;8
27998;Gastronomia;10;9;9,75;1;2;Cursando;0;0;0;8
28002;Gastronomia;7;5,5;6,5;1;12;Cursando;0;0;0;8
28006;Biologia;9,5;7;8,44;1;6;Cursando;0;0;0;8
28006;Biologia;9,5;7;8,44;1;6;Outros;0;0;0;8
28007;Administração;9,5;6;8,36;1;4;Cursando;0;0;0;10
28012;Enfermagem;9;5,5;7,06;1;12;Cursando;0;0;0;10
28013;Biologia;9;5;6,86;1;4;Cursando;0;0;0;8
28013;Biologia;9;5;6,86;1;4;Outros;0;0;0;8
28030;Gastronomia;10;6;7,9;1;8;Outros;0;0;0;10
28036;Enfermagem;7;0,5;2,95;0;10;Cursando;0;1;0;8
28042;Administração;8,5;4,5;6,29;1;16;Cursando;0;0;0;10
28051;Administração;8;5;6,43;1;16;Cursando;0;0;0;8
28060;Administração;8,5;5,5;7;1;12;Cursando;0;0;0;10
28063;Administração;7;5;5,86;1;12;Cursando;0;0;0;10
28066;Gastronomia;9;7,5;8,3;1;12;Cursando;0;0;0;10
28069;Administração;9;6,5;7,43;1;18;Cursando;0;0;0;10
28075;Administração;8,5;5;6,42;1;16;Cursando;0;0;0;8
28081;Administração;5,5;1,5;3,92;0;28;Cursando;0;1;0;8
28087;Administração;10;6,5;7,43;1;8;Cursando;0;0;0;10
28088;Administração;7,5;4;5,5;1;6;Cursando;0;1;0;8
28090;Gastronomia;9,5;5;6,31;1;12;Cursando;0;0;0;8
28097;Matemática;9,5;5;7,75;1;4;Cursando;0;0;0;10
28111;Biologia;8,5;5;7,05;1;5;Cursando;0;0;0;10
28114;Enfermagem;7,5;1,5;5;1;8;Cursando;0;0;0;8
28117;Letras;9;3;6,83;1;12;Cursando;0;0;0;8
28120;Letras;10;1;7,67;1;10;Cursando;0;0;0;8
28129;Educação Física;9;7;8;1;6;Cursando;0;0;0;8
28141;Letras;10;8;9;1;6;Cursando;0;0;0;10
28144;Educação Física;9,5;7,5;8,36;1;2;Cursando;0;0;0;8
28165;Educação Física;7,5;0,5;4,06;0;14;Cursando;0;1;0;8
28171;Matemática;8,5;5;6,83;1;4;Cursando;0;0;0;8
28175;Enfermagem;10;5,5;7,61;1;4;Cursando;0;0;0;10
28182;Letras;10;8;8,63;1;10;Cursando;0;0;0;10
28185;Biologia;10;5;6,53;1;16;Cursando;0;0;0;4
28188;Enfermagem;7,5;0;3,56;0;8;Cursando;0;0;0;8
28191;Administração;9,5;6;7,86;1;16;Cursando;0;0;0;8
28194;Letras;10;5;8,28;1;10;Cursando;0;0;0;8
28197;Educação Física;9,5;0,5;5,33;1;18;Cursando;0;1;0;8
28203;Letras;9;3,5;7,07;1;10;Cursando;0;0;0;6
28206;Enfermagem;8;6;7,28;1;12;Cursando;0;0;0;10
28209;Letras;10;6,5;7,94;1;12;Cursando;0;0;0;8
28582;Administração;8;0;5,5;1;28;Cursando;0;1;0;10
28583;Administração;7;5;5,79;1;20;Cursando;0;1;0;8
28584;Administração;5,5;1,5;4,25;0;12;Cursando;0;1;0;8
28585;Administração;10;3,5;6,17;1;16;Cursando;0;1;0;8
28587;Administração;9;6;6,58;1;12;Cursando;0;0;0;8
28588;Administração;7,5;2;6,07;1;10;Cursando;0;0;0;8
28593;Enfermagem;10;5,5;7,1;1;10;Cursando;0;1;0;8
28594;Letras;7,5;6;7,13;1;32;Cursando;0;1;0;4
28599;Letras;10;5;7,56;1;16;Cursando;0;1;0;8
28601;Educação Física;7,5;0;4,29;0;34;Cursando;0;0;0;8
28608;Gastronomia;8;5,5;7,06;1;4;Cursando;0;0;0;8
28609;Gastronomia;9,5;4;5,86;1;14;Cursando;0;1;0;8
28610;Letras;10;8,5;9,36;1;10;Cursando;0;0;0;10
28625;Administração;9;4;5,56;1;20;Cursando;0;1;0;10
28680;Administração;6;5;5,67;1;14;Cursando;0;1;0;6
28682;Educação Física;8,5;0;4,29;0;18;Cursando;0;0;0;8
28686;Administração;7;1;5;1;20;Cursando;0;1;0;8
28687;Enfermagem;10;5;7,05;1;8;Cursando;0;0;0;8
28688;Matemática;3;0;0,64;0;24;Cursando;0;1;0;4
28689;Enfermagem;7,5;4;5,75;1;34;Outros;0;1;0;10
28692;Administração;8,5;5;6,6;1;8;Cursando;0;1;0;8
28696;Enfermagem;9;6,5;7,33;1;12;Cursando;0;0;0;10
28702;Biologia;9;0;2,22;0;34;Cursando;0;0;0;2
28705;Administração;6,5;0;3,21;0;24;Cursando;0;1;0;8
28708;Biologia;8;1;4,13;0;16;Cursando;0;0;0;2
28709;Educação Física;7,5;6,5;7;1;12;Evadido;1;1;1;6
28710;Gastronomia;9,5;5,5;7,17;1;8;Cursando;0;1;0;8
28711;Biologia;9,5;1;4,57;0;8;Cursando;0;0;0;4
28713;Enfermagem;10;1;6,5;1;8;Cursando;0;1;0;8
28716;Letras;2,5;0;0,5;0;52;Evadido;1;1;0;6
28718;Administração;8;1,5;4,43;0;20;Cursando;0;0;0;6
28719;Educação Física;10;7,5;8,79;1;10;Cursando;0;0;0;8
28720;Gastronomia;7;3,5;5,25;1;8;Evadido;1;1;1;6
28722;Letras;6,5;5;6,08;1;10;Cursando;0;1;0;8
28724;Matemática;5;0;1,29;0;31;Cursando;0;0;0;6
28726;Educação Física;9,5;7;7,86;1;8;Cursando;0;0;0;8
28728;Matemática;8;5;6,81;1;6;Cursando;0;1;0;8
28729;Administração;5,5;3;4,79;0;16;Cursando;0;1;0;8
28730;Gastronomia;9;6;7,17;1;8;Cursando;0;1;0;8
28731;História;6,5;3,5;5,25;1;4;Cursando;0;0;0;4
28734;Letras;9,5;3;6,33;1;12;Cursando;0;1;0;6
28736;Matemática;10;7;8,43;1;8;Cursando;0;0;0;8
28738;Enfermagem;6;6;6;1;8;Cursando;0;1;0;10
28739;Administração;6;3,5;5,33;1;16;Cursando;0;0;0;8
28743;Administração;7,5;5;6;1;12;Cursando;0;1;0;8
28745;Administração;2,5;0;0,94;0;52;Evadido;1;1;0;4
28746;Educação Física;8,5;6;7,71;1;8;Cursando;0;0;0;8
28747;Administração;10;5,5;8;1;12;Cursando;0;1;0;8
28749;Enfermagem;9;4;6,4;1;4;Cursando;0;0;0;8
28751;Educação Física;9,5;7,5;8,83;1;4;Outros;0;0;0;6
28754;Matemática;8;5;6,39;1;8;Cursando;0;1;0;8
28755;Biologia;10;5;7,13;1;4;Cursando;0;1;0;8
28755;Biologia;10;5;7,13;1;4;Outros;0;1;0;8
28756;Letras;10;7;8,31;1;16;Evadido;1;1;0;10
28760;Educação Física;10;7,5;8,67;1;8;Cursando;0;0;0;10
28761;Biologia;7,5;1,5;5,25;1;10;Cursando;0;1;0;6
28763;Enfermagem;10;5;7,56;1;6;Cursando;0;1;0;8
28772;Matemática;7,5;2;4,56;0;17;Cursando;0;0;0;8
28774;Matemática;2;0;0,56;0;48;Cursando;0;1;0;2
28775;Matemática;10;8,5;9,07;1;2;Cursando;0;0;0;8
28776;Matemática;9;5,5;6,61;1;8;Cursando;0;0;0;8
28779;Biologia;1;0;0,25;0;32;Cursando;0;0;0;4
28780;Matemática;10;7;8,5;1;4;Cursando;0;0;0;8
28785;Enfermagem;8,5;0,5;5,06;1;38;Cursando;0;0;0;6
28786;Matemática;7,5;5;6,56;1;12;Cursando;0;0;0;8
28787;Administração;6,5;1;4,5;0;20;Evadido;1;1;1;6
28788;Administração;9,5;1,5;4,69;0;12;Cursando;0;1;0;8
28793;Administração;8,5;1,5;6;1;4;Cursando;0;0;0;8
28796;Administração;6,5;0,5;3,58;0;8;Cursando;0;0;0;8
28797;Administração;6,8;3,5;4,9;0;16;Cursando;0;1;0;8
28800;Administração;7;3,5;5,67;1;12;Cursando;0;0;0;8
28801;Administração;7;0;4,14;0;16;Cursando;0;1;0;8
28802;Administração;5,5;0,5;4,64;0;14;Cursando;0;1;0;8
28803;Administração;9,3;5;6,55;1;8;Cursando;0;1;0;8
28805;Administração;5,8;0;3,97;0;8;Cursando;0;0;0;8
28808;Administração;7,5;5,5;6,75;1;12;Cursando;0;0;0;8
28810;Administração;8,5;3,5;6,25;1;8;Cursando;0;1;0;8
28812;Letras;7;0;4,43;0;20;Cursando;0;1;0;6
28814;Administração;9;5;6,75;1;12;Cursando;0;0;0;8
28816;Administração;8;0;2,36;0;44;Cursando;0;1;0;8
28817;Administração;7;0,5;4,1;0;12;Cursando;0;0;0;6
28818;Administração;6;1;4,86;0;8;Cursando;0;1;0;8
28819;Administração;7,3;5;6,11;1;12;Cursando;0;0;0;8
28820;Administração;7;5,5;6,42;1;8;Cursando;0;1;0;8
28821;Administração;8,5;5;6,75;1;8;Cursando;0;0;0;8
28825;Administração;8,5;0;4,08;0;24;Cursando;0;0;0;8
28828;Administração;10;1,5;4,5;0;20;Cursando;0;0;0;6
28829;Administração;10;5,5;7,58;1;4;Cursando;0;0;0;8
28830;Letras;8;5;6,7;1;10;Cursando;0;0;0;8
28831;Administração;5,5;3,5;4,75;0;26;Cursando;0;1;0;6
28832;Administração;6;0,5;3,71;0;44;Cursando;0;1;1;6
28835;Administração;8;5,5;6,58;1;10;Cursando;0;0;0;8
28836;Administração;8,5;5,5;7,08;1;6;Cursando;0;0;0;8
28837;Administração;9,5;5;7,42;1;8;Cursando;0;1;0;8
28838;Administração;9;5,5;7,17;1;8;Cursando;0;0;0;8
28839;Administração;10;6;8,33;1;0;Cursando;0;1;0;8
28841;Administração;8,5;0,5;5,5;1;10;Cursando;0;0;0;8
28842;Administração;7;0;3,08;0;18;Cursando;0;0;0;6
28844;Administração;8,5;6;7,25;1;12;Cursando;0;0;0;8
28845;Administração;9,5;6;7,67;1;4;Cursando;0;0;0;8
28846;Administração;7;2;5,5;1;10;Cursando;0;1;0;8
28847;Letras;8;1;4;0;22;Cursando;0;1;0;6
28849;Letras;10;7;8,13;1;4;Cursando;0;1;0;6
28851;Administração;9,5;5;7,25;1;12;Cursando;0;0;0;8
28854;Administração;6;0,5;3,5;0;20;Evadido;1;1;1;4
28855;Administração;8;1,5;5,13;1;24;Cursando;0;1;0;6
28857;Letras;8;5,5;6,93;1;2;Cursando;0;0;0;8
28861;Administração;2;0,5;1,3;0;46;Cursando;0;1;0;6
28864;Administração;7,5;2,5;5,1;1;16;Cursando;0;0;0;8
28866;Administração;9;3,5;6,43;1;4;Cursando;0;0;0;8
28868;Administração;8,5;5;6,67;1;16;Cursando;0;0;0;8
28870;Administração;7;1,5;5,25;1;4;Cursando;0;0;0;8
28871;Administração;8;5,5;6,58;1;0;Cursando;0;1;0;8
28872;Administração;6,5;4,5;5,36;1;16;Cursando;0;1;1;8
28873;Administração;8,5;5;7,13;1;8;Cursando;0;1;0;8
28875;Administração;6,5;0;2,81;0;24;Cursando;0;0;0;6
28876;Administração;10;6;7,67;1;4;Cursando;0;0;0;8
28881;Administração;7;5;6;1;4;Cursando;0;1;0;8
28885;Educação Física;8,5;5;6,63;1;4;Cursando;0;0;0;8
28886;Administração;8,5;4;6;1;12;Cursando;0;1;0;8
28888;Administração;8;5;6,83;1;14;Cursando;0;0;0;8
28889;Gastronomia;6,5;2;5;1;16;Cursando;0;1;0;8
28891;Administração;8,5;3;7,25;1;6;Cursando;0;1;0;8
28892;Administração;8,5;5,5;6,88;1;4;Cursando;0;0;0;8
28893;Administração;10;6,5;8,8;1;4;Cursando;0;0;0;8
28895;Administração;5;2;3,8;0;18;Cursando;0;1;0;4
28896;Administração;4,5;0,5;2,25;0;64;Cursando;0;0;0;8
28897;Educação Física;8;5;5,93;1;8;Cursando;0;1;0;8
28898;Administração;2,5;0;0,93;0;30;Cursando;0;0;0;6
28901;Administração;7,5;2;5,3;1;12;Cursando;0;1;0;8
28902;Ciências Contábeis;3;0,5;2;0;24;Cursando;0;0;0;2
28904;Administração;9;0;1,39;0;22;Cursando;0;0;0;2
28906;Administração;8,5;5,5;6,86;1;4;Cursando;0;1;0;8
28907;Administração;9;5;6,17;1;12;Cursando;0;0;0;8
28909;Administração;5,5;1,5;3,1;0;8;Cursando;0;1;1;6
28910;Administração;7,5;5,5;6,57;1;10;Cursando;0;1;0;8
28911;Administração;7;4;6,08;1;12;Cursando;0;0;0;8
28916;Administração;6,5;3;5,25;1;14;Cursando;0;0;0;8
28917;Administração;8;5;6,54;1;8;Cursando;0;0;0;8
28919;Educação Física;9,5;7;8,36;1;2;Cursando;0;0;0;6
28920;Administração;9;3,5;6,92;1;10;Cursando;0;1;0;8
28921;Educação Física;1,5;0;0,67;0;26;Evadido;1;0;0;4
28923;Administração;6;0,5;3,25;0;14;Cursando;0;0;0;6
28925;Administração;8,5;3,5;6,47;1;10;Cursando;0;0;0;8
28927;Administração;8,5;3,5;6,04;1;8;Cursando;0;0;0;8
28929;Administração;9;5,5;6,92;1;0;Cursando;0;0;0;8
28931;Administração;10;5,5;8,08;1;4;Cursando;0;0;0;8
28932;Administração;8,5;5,5;7,17;1;12;Cursando;0;1;0;8
28937;Educação Física;9;5;6,94;1;6;Cursando;0;0;0;8
28940;Administração;5,5;2,5;4,25;0;20;Cursando;0;1;0;8
28943;Administração;7;1,5;5,71;1;12;Cursando;0;0;0;8
28944;Administração;7,3;5;6,26;1;8;Cursando;0;0;0;8
28946;Administração;7,5;0;2,29;0;28;Cursando;0;0;0;4
28949;Administração;6,5;0;4,5;0;20;Cursando;0;0;0;8
28950;Administração;7,5;5;5,8;1;4;Cursando;0;0;0;6
28951;Administração;9;6,5;7,92;1;12;Cursando;0;0;0;8
28952;Administração;10;5,5;8;1;10;Cursando;0;0;0;8
28958;Administração;8;4;5,76;1;16;Cursando;0;1;0;6
28959;Administração;6,5;3,5;4,6;0;14;Cursando;0;1;0;8
28961;Administração;7,5;5;6,5;1;2;Cursando;0;0;0;8
28962;Administração;7;3;5;1;16;Cursando;0;0;0;8
28964;Administração;10;7;8,42;1;4;Cursando;0;1;0;8
28972;Enfermagem;10;1;4,5;0;10;Evadido;1;0;0;8
28973;Enfermagem;10;5;6,95;1;4;Cursando;0;0;0;8
28974;Enfermagem;10;8,5;9,55;1;4;Cursando;0;0;0;8
28975;Enfermagem;8,5;4;6,29;1;8;Evadido;1;1;0;6
28976;Enfermagem;9;5;6;1;8;Cursando;0;1;0;8
28980;Enfermagem;10;5;8;1;2;Cursando;0;0;0;8
28982;Enfermagem;9,5;5,5;7,7;1;4;Cursando;0;0;0;8
28983;Enfermagem;10;5,5;8,11;1;4;Cursando;0;0;0;6
28984;Enfermagem;4;0;1,56;0;30;Cursando;0;0;0;6
28986;Enfermagem;10;1,5;6,56;1;8;Cursando;0;0;0;8
28989;Educação Física;7;5;5,86;1;10;Cursando;0;0;0;8
28990;Enfermagem;6,5;0,5;2,88;0;10;Cursando;0;0;0;6
28991;Enfermagem;9;0;3,9;0;12;Cursando;0;0;0;8
28992;Enfermagem;9,5;2;5,67;1;2;Cursando;0;0;0;8
28993;Enfermagem;10;4;6,8;1;10;Cursando;0;1;0;8
28996;Enfermagem;9;6;7,6;1;6;Cursando;0;1;0;8
28997;Enfermagem;10;5,5;7,6;1;4;Cursando;0;0;0;8
28999;Enfermagem;10;5;7,15;1;6;Cursando;0;1;0;8
29000;Enfermagem;7,5;0;2,5;0;26;Cursando;0;0;0;6
29001;Enfermagem;9,5;5;6,4;1;4;Cursando;0;1;0;8
29003;Enfermagem;10;5;7;1;6;Cursando;0;0;0;8
29005;Enfermagem;7;2;4,7;0;8;Cursando;0;1;0;8
29006;Educação Física;8;2,5;6,21;1;8;Cursando;0;0;0;8
29014;Enfermagem;10;4;6,75;1;4;Cursando;0;1;0;8
29016;Administração;4;0;1,4;0;48;Cursando;0;0;0;6
29017;Enfermagem;9;2,5;6,45;1;8;Evadido;1;1;0;8
29019;Enfermagem;9,5;5,5;7,4;1;6;Cursando;0;0;0;8
29021;Enfermagem;10;6;7,3;1;6;Cursando;0;0;0;8
29027;Enfermagem;9;5;6,2;1;6;Cursando;0;1;0;8
29028;Enfermagem;10;6;7,7;1;6;Cursando;0;0;0;8
29030;Enfermagem;10;5;6,75;1;8;Cursando;0;0;0;8
29031;Enfermagem;9,5;6;7,1;1;6;Cursando;0;0;0;8
29032;Biologia;1,5;0;0,3;0;72;Evadido;1;0;0;2
29033;Biologia;10;5;7,44;1;4;Cursando;0;0;0;8
29033;Biologia;10;5;7,44;1;4;Outros;0;0;0;8
29035;Biologia;10;5;7,69;1;4;Cursando;0;0;0;8
29035;Biologia;10;5;7,69;1;4;Outros;0;0;0;8
29036;Biologia;10;7;8,31;1;2;Outros;0;0;0;4
29037;Letras;10;5,5;8,43;1;2;Outros;0;0;0;6
29041;Biologia;8;0,5;4,81;0;16;Cursando;0;0;0;6
29047;Biologia;0,84;0;0,27;0;64;Cursando;0;0;0;6
29053;Biologia;7,93;1;4,3;0;8;Cursando;0;0;0;4
29054;Educação Física;8,5;6,5;7,43;1;4;Cursando;0;0;0;8
29056;Biologia;9,5;8,5;9;1;4;Cursando;0;0;0;6
29058;Biologia;10;6,5;7,81;1;2;Cursando;0;0;0;8
29058;Biologia;10;6,5;7,81;1;2;Outros;0;0;0;8
29059;Biologia;1,33;0;0,23;0;64;Evadido;1;0;0;6
29061;Biologia;7;5;5,67;1;16;Cursando;0;0;0;6
29062;Biologia;7,09;3;5,37;1;10;Cursando;0;0;0;6
29064;Biologia;8,5;5;6,75;1;12;Cursando;0;0;0;8
29064;Biologia;8,5;5;6,75;1;12;Outros;0;0;0;8
29065;Letras;4;0;2,29;0;46;Evadido;1;0;0;4
29067;Enfermagem;7;1;5,2;1;0;Cursando;0;0;0;6
29070;Biologia;8,5;5;7,06;1;0;Cursando;0;0;0;8
29070;Biologia;8,5;5;7,06;1;0;Outros;0;0;0;8
29074;Biologia;8,5;5;7,13;1;6;Cursando;0;1;0;8
29074;Biologia;8,5;5;7,13;1;6;Outros;0;1;0;8
29077;Biologia;10;7,5;8,31;1;4;Cursando;0;1;0;8
29077;Biologia;10;7,5;8,31;1;4;Outros;0;1;0;8
29078;Biologia;7,5;1,5;4,25;0;10;Cursando;0;0;0;6
29079;Letras;7;4;5,88;1;6;Cursando;0;0;0;6
29080;Educação Física;10;2;5,79;1;8;Cursando;0;0;0;6
29084;Biologia;10;5,5;8,06;1;4;Cursando;0;0;0;8
29084;Biologia;10;5,5;8,06;1;4;Outros;0;0;0;8
29085;Biologia;10;5;7,06;1;6;Cursando;0;0;0;6
29089;Biologia;8;2;4,72;0;6;Cursando;0;0;0;6
29091;Enfermagem;3,5;0,5;1,3;0;14;Cursando;0;1;0;4
29098;Biologia;8;2,5;6,07;1;8;Cursando;0;0;0;8
29098;Biologia;8;2,5;6,07;1;8;Outros;0;0;0;8
29099;Biologia;6,5;2;4;0;8;Cursando;0;0;0;6
29100;Biologia;10;6,5;8,31;1;4;Cursando;0;0;0;8
29100;Biologia;10;6,5;8,31;1;4;Outros;0;0;0;8
29102;Matemática;7;0,5;3,89;0;24;Cursando;0;0;0;2
29106;Educação Física;8,5;5,5;6,86;1;12;Cursando;0;0;0;8
29107;Educação Física;7,5;1;5,13;1;20;Cursando;0;0;0;6
29110;Educação Física;7;5;6;1;8;Cursando;0;1;0;8
29112;Educação Física;9,5;6,5;8,14;1;0;Cursando;0;0;0;8
29115;Educação Física;10;7,5;8,14;1;8;Cursando;0;0;0;8
29116;Educação Física;7;3;5,5;1;14;Cursando;0;0;0;8
29117;Educação Física;9,5;5,5;6,85;1;4;Cursando;0;0;0;6
29119;Educação Física;9;3,5;5,78;1;10;Cursando;0;1;0;8
29120;Educação Física;8;6,5;7,43;1;8;Cursando;0;1;0;8
29121;Educação Física;9;5,5;7,25;1;4;Cursando;0;0;0;6
29122;Educação Física;8;0;4,75;0;24;Cursando;0;1;0;6
29124;Educação Física;8;0;4,42;0;18;Cursando;0;0;0;6
29125;Educação Física;9,5;7;8;1;4;Cursando;0;0;0;8
29126;Educação Física;7;5;6;1;10;Outros;0;0;0;10
29127;Educação Física;7;5;5,93;1;10;Evadido;1;0;0;10
29130;Educação Física;8,5;5,5;6,93;1;12;Cursando;0;0;0;8
29134;Educação Física;8;6;6,86;1;4;Cursando;0;0;0;8
29135;Educação Física;8,5;5;6,56;1;6;Cursando;0;0;0;8
29136;Educação Física;7,5;5;6,57;1;20;Cursando;0;0;0;8
29138;Educação Física;5;1,5;3;0;10;Cursando;0;0;0;8
29141;Educação Física;9;6;7,21;1;6;Cursando;0;0;0;8
29144;Educação Física;9,5;7,5;8,43;1;4;Cursando;0;0;0;6
29147;Educação Física;10;5;6,57;1;4;Cursando;0;0;0;8
29148;Educação Física;9;7;7,79;1;8;Cursando;0;1;0;8
29149;Educação Física;8,5;6;7,5;1;8;Cursando;0;0;0;8
29150;Educação Física;8,5;5;6,21;1;4;Cursando;0;0;0;8
29151;Educação Física;6,5;0,5;4;0;26;Cursando;0;0;0;8
29152;Educação Física;7,5;5;6,5;1;6;Cursando;0;0;0;8
29153;Educação Física;9,5;5;6,14;1;12;Cursando;0;1;0;8
29156;Educação Física;8,5;1,5;4,93;0;18;Cursando;0;0;0;6
29158;Educação Física;7;1,5;5,29;1;20;Cursando;0;1;0;6
29159;Matemática;9,5;4;6,33;1;14;Cursando;0;0;0;8
29163;Matemática;9;5,5;7,44;1;12;Cursando;0;0;0;8
29164;Educação Física;9;0,5;4,44;0;22;Cursando;0;0;0;6
29165;Matemática;8,5;6;7,22;1;12;Cursando;0;0;0;8
29169;Educação Física;10;6;7,86;1;4;Cursando;0;0;0;8
29170;Educação Física;10;6,5;8,92;1;8;Cursando;0;1;0;2
29172;Educação Física;6,5;0,5;2,38;0;44;Cursando;0;0;0;4
29174;Matemática;8,5;3;5,86;1;6;Cursando;0;1;0;8
29176;Matemática;9,5;3,5;6,19;1;4;Cursando;0;1;0;8
29177;Matemática;7,5;5;6,22;1;10;Cursando;0;1;0;8
29180;Matemática;9;5;6,28;1;10;Cursando;0;0;0;8
29182;Matemática;10;3,5;6,94;1;10;Cursando;0;1;0;8
29183;Educação Física;8,5;5;6,38;1;2;Cursando;0;0;0;8
29184;Educação Física;3;0;1,57;0;40;Cursando;0;0;0;6
29186;Matemática;8,5;5;6,72;1;0;Cursando;0;0;0;8
29187;Educação Física;7;5;6;1;12;Cursando;0;0;0;8
29188;Educação Física;7;5;6;1;16;Cursando;0;0;0;8
29189;Matemática;1,5;0;0,44;0;18;Cursando;0;1;0;8
29192;Matemática;10;0;2,64;0;20;Cursando;0;0;0;6
29193;Educação Física;8,5;6,5;8;1;8;Cursando;0;1;0;8
29200;Enfermagem;5;0,5;2,92;0;6;Cursando;0;1;0;6
29201;Matemática;10;1;4,86;0;38;Cursando;0;1;0;6
29203;Matemática;8;2;5,57;1;6;Cursando;0;0;0;8
29204;Matemática;8;3;5,75;1;10;Cursando;0;0;0;8
29209;Matemática;9;5;6,33;1;9;Cursando;0;0;0;8
29211;Enfermagem;7,5;5;6;1;10;Cursando;0;0;0;6
29212;Matemática;10;5;7,55;1;10;Cursando;0;1;0;8
29213;Educação Física;6,5;0,5;4,29;0;4;Cursando;0;0;0;6
29215;Matemática;9,5;3;7,22;1;6;Cursando;0;1;0;8
29216;Matemática;8,5;0,5;3,19;0;12;Cursando;0;0;0;8
29218;Educação Física;8,5;0;5,67;1;14;Cursando;0;0;0;8
29220;Educação Física;10;7,5;8,57;1;12;Cursando;0;0;0;8
29221;Matemática;10;3,5;5,81;1;10;Cursando;0;1;0;6
29224;Enfermagem;8;3;6,07;1;6;Cursando;0;1;0;6
29226;Letras;9,5;0;3,31;0;30;Evadido;1;0;0;6
29230;Matemática;6;0,5;2,88;0;32;Cursando;0;0;0;6
29236;Matemática;8;5;6,56;1;11;Cursando;0;0;0;8
29237;Matemática;5,5;0;3,38;0;24;Cursando;0;0;0;8
29238;Matemática;9;6,5;7,83;1;8;Cursando;0;1;0;8
29242;Matemática;7,5;5;6,15;1;12;Cursando;0;0;0;8
29245;Matemática;7,5;5,5;7;1;4;Cursando;0;0;0;8
29246;Matemática;8,5;5;6,5;1;6;Cursando;0;1;0;8
29247;Matemática;9;5;7,17;1;10;Cursando;0;0;0;8
29251;Letras;9;7,5;8,28;1;4;Cursando;0;0;0;8
29252;Letras;7,5;5;6,44;1;6;Cursando;0;0;0;8
29254;Letras;9,5;7,5;8,56;1;8;Cursando;0;0;0;8
29256;Letras;8,5;5;6,22;1;10;Cursando;0;1;1;8
29258;Letras;9;6;7,33;1;8;Cursando;0;1;0;8
29259;Letras;8,5;1;5,7;1;8;Cursando;0;0;0;8
29262;Letras;9;5,5;6,94;1;6;Cursando;0;1;0;8
29264;Administração;7,5;0,5;5;1;10;Cursando;0;0;0;8
29266;Letras;9;6,5;7,67;1;8;Cursando;0;0;0;8
29268;Letras;9,5;6;7,22;1;8;Cursando;0;0;0;8
29269;Letras;8,5;5;6,56;1;6;Cursando;0;1;0;8
29271;Letras;8;0,5;4,56;0;16;Cursando;0;1;0;8
29279;Letras;8,5;6;7,11;1;8;Cursando;0;1;0;8
29280;Letras;8;5;6,3;1;16;Cursando;0;0;0;8
29281;Educação Física;8,5;6,5;7,79;1;12;Cursando;0;0;0;8
29283;Letras;8;5,5;7,05;1;8;Cursando;0;0;0;8
29284;Letras;8;0,5;5,33;1;16;Cursando;0;0;0;8
29285;Letras;10;7,5;8,94;1;4;Outros;0;0;0;8
29288;Letras;8;5;6,33;1;6;Cursando;0;1;0;8
29289;Letras;9;6;7,44;1;4;Cursando;0;1;0;8
29290;Letras;7;5;6,06;1;6;Cursando;0;1;0;8
29292;Letras;8;5,5;6,3;1;6;Cursando;0;0;0;8
29298;Letras;7,5;1;5,71;1;20;Evadido;1;1;0;6
